Wvlgth nm,Global tilt W*m-2*nm-1
928.478,422.89
928.775,358.35
929.073,363.32
929.37,365.8
929.667,363.32
929.964,336.01
930.261,338.5
930.557,296.3
930.854,286.37
931.151,350.91
931.448,286.37
931.744,318.64
932.041,321.12
932.337,345.94
932.634,303.75
932.93,281.41
933.227,328.57
933.523,318.64
933.819,331.05
934.115,311.19
934.412,308.71
934.708,353.39
935.004,288.85
935.3,398.07
935.595,368.28
935.891,353.39
936.187,390.62
936.483,343.46
936.778,318.64
937.074,323.6
937.369,395.59
937.665,373.25
937.96,326.09
938.256,308.71
938.551,306.23
938.846,296.3
939.141,410.48
939.437,345.94
939.732,348.43
940.027,370.76
940.322,276.44
940.617,373.25
940.911,316.16
941.206,328.57
941.501,293.82
941.796,246.66
942.09,340.98
942.385,400.55
942.679,363.32
942.974,390.62
943.268,311.19
943.562,308.71
943.857,333.53
944.151,380.69
944.445,373.25
944.739,368.28
945.033,333.53
945.327,395.59
945.621,363.32
945.915,326.09
946.208,308.71
946.502,345.94
946.796,316.16
947.089,390.62
947.383,221.84
947.676,358.35
947.97,336.01
948.263,286.37
948.557,343.46
948.85,308.71
949.143,343.46
949.436,455.16
949.729,336.01
950.022,281.41
950.315,388.14
950.608,355.87
950.901,370.76
951.194,340.98
951.487,338.5
951.779,293.82
952.072,271.48
952.364,313.68
952.657,318.64
952.949,412.96
953.242,326.09
953.534,363.32
953.826,360.84
954.118,368.28
954.411,311.19
954.703,360.84
954.995,301.27
955.287,278.93
955.579,333.53
955.87,373.25
956.162,338.5
956.454,398.07
956.746,328.57
957.037,326.09
957.329,365.8
957.62,273.96
957.912,417.92
958.203,338.5
958.494,326.09
958.786,350.91
959.077,360.84
959.368,358.35
959.659,333.53
959.95,321.12
960.241,348.43
960.532,288.85
960.823,328.57
961.114,375.73
961.404,333.53
961.695,323.6
961.986,318.64
962.276,348.43
962.567,286.37
962.857,271.48
963.147,350.91
963.438,348.43
963.728,278.93
964.018,380.69
964.308,388.14
964.598,328.57
964.888,343.46
965.178,403.03
965.468,333.53
965.758,348.43
966.048,269
966.338,326.09
966.627,375.73
966.917,231.77
967.206,403.03
967.496,398.07
967.785,321.12
968.075,410.48
968.364,358.35
968.653,301.27
968.942,412.96
969.232,333.53
969.521,313.68
969.81,358.35
970.099,363.32
970.388,345.94
970.676,365.8
970.965,276.44
971.254,298.78
971.543,370.76
971.831,321.12
972.12,420.41
972.408,281.41
972.697,323.6
972.985,348.43
973.273,353.39
973.561,293.82
973.85,328.57
974.138,336.01
974.426,328.57
974.714,395.59
975.002,365.8
975.29,338.5
975.577,350.91
975.865,398.07
976.153,340.98
976.441,336.01
976.728,333.53
977.016,318.64
977.303,323.6
977.59,328.57
977.878,291.34
978.165,340.98
978.452,313.68
978.74,266.52
979.027,278.93
979.314,313.68
979.601,358.35
979.888,345.94
980.174,375.73
980.461,303.75
980.748,321.12
981.035,308.71
981.321,326.09
981.608,306.23
981.894,380.69
982.181,318.64
982.467,343.46
982.754,291.34
983.04,311.19
983.326,353.39
983.612,363.32
983.898,340.98
984.184,333.53
984.47,318.64
984.756,301.27
985.042,261.55
985.328,323.6
985.614,286.37
985.899,417.92
986.185,358.35
986.47,353.39
986.756,281.41
987.041,291.34
987.327,318.64
987.612,412.96
987.897,301.27
988.182,422.89
988.468,368.28
988.753,323.6
989.038,246.66
989.323,333.53
989.607,336.01
989.892,269
990.177,316.16
990.462,355.87
990.746,340.98
991.031,355.87
991.315,338.5
991.6,331.05
991.884,301.27
992.169,293.82
992.453,311.19
992.737,373.25
993.021,283.89
993.305,323.6
993.59,331.05
993.874,318.64
994.157,365.8
994.441,380.69
994.725,360.84
995.009,328.57
995.293,343.46
995.576,350.91
995.86,303.75
996.143,358.35
996.427,303.75
996.71,395.59
996.993,383.17
997.277,326.09
997.56,348.43
997.843,345.94
998.126,350.91
998.409,301.27
998.692,345.94
998.975,288.85
999.258,296.3
999.541,358.35
999.823,229.28
1000.106,331.05
1000.388,313.68
1000.671,415.44
1000.954,273.96
1001.236,358.35
1001.518,388.14
1001.801,425.37
1002.083,291.34
1002.365,400.55
1002.647,368.28
1002.929,482.46
1003.211,301.27
1003.493,273.96
1003.775,338.5
1004.057,293.82
1004.338,400.55
1004.62,283.89
1004.902,326.09
1005.183,313.68
1005.465,321.12
1005.746,398.07
1006.028,316.16
1006.309,301.27
1006.59,350.91
1006.871,368.28
1007.153,318.64
1007.434,331.05
1007.715,408
1007.996,333.53
1008.277,343.46
1008.557,313.68
1008.838,388.14
1009.119,288.85
1009.4,326.09
1009.68,340.98
1009.961,340.98
1010.241,338.5
1010.522,378.21
1010.802,350.91
1011.082,283.89
1011.362,338.5
1011.643,338.5
1011.923,298.78
1012.203,313.68
1012.483,395.59
1012.763,323.6
1013.042,348.43
1013.322,333.53
1013.602,276.44
1013.882,286.37
1014.161,231.77
1014.441,318.64
1014.72,340.98
1015,311.19
1015.279,301.27
1015.558,363.32
1015.838,412.96
1016.117,353.39
1016.396,318.64
1016.675,273.96
1016.954,395.59
1017.233,370.76
1017.512,336.01
1017.791,303.75
1018.07,400.55
1018.348,281.41
1018.627,318.64
1018.905,321.12
1019.184,271.48
1019.462,313.68
1019.741,323.6
1020.019,368.28
1020.297,239.21
1020.576,348.43
1020.854,340.98
1021.132,306.23
1021.41,306.23
1021.688,306.23
